timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2398700,1.0732,0.0444,0.2984,32.8277,3.9541,0.8234,circular_motion
2398720,1.0456,0.0713,0.0547,31.1101,3.2976,-8.1613,circular_motion
2398740,0.915,0.0698,0.1424,34.5223,-15.855,-4.4514,circular_motion
2398760,0.957,0.0547,0.1314,42.0949,-19.2062,0.8692,circular_motion
2398780,0.9621,0.0508,0.0889,49.1101,-9.5039,1.9074,circular_motion
2398800,0.9106,0.054,0.0162,53.9498,1.3205,10.9761,circular_motion
2398820,0.9638,0.0418,-0.0598,53.9727,4.6641,19.3959,circular_motion
2398840,1.0971,0.0422,-0.1223,50.904,-4.2367,20.7547,circular_motion
2398860,1.1948,-0.0198,-0.103,47.4536,-12.481,9.0906,circular_motion
2398880,1.1533,-0.0354,0.0447,52.3926,-14.1909,-1.1155,circular_motion
2398900,1.0507,-0.0286,-0.073,55.3697,-7.0535,1.4341,circular_motion
2398920,1.1469,-0.0408,-0.1101,56.1025,-1.2062,3.602,circular_motion
2398940,1.2106,-0.0454,-0.1662,54.8811,6.916,-5.1384,circular_motion
2398960,1.0798,-0.0442,-0.1865,49.3239,1.5114,-14.3293,circular_motion
2398980,0.9631,-0.0447,-0.1045,45.1025,-13.313,-13.4896,circular_motion
2399000,1.0576,-0.0613,-0.0434,50.4842,-16.1833,-3.1995,circular_motion
2399020,1.1955,-0.0706,-0.1472,52.988,-8.4352,-9.7338,circular_motion
2399040,1.0852,-0.0735,-0.1762,51.0567,-6.0382,-21.0392,circular_motion
2399060,0.9223,-0.0549,-0.26,41.7666,-12.5649,-17.3598,circular_motion
2399080,1.0114,-0.0561,-0.2187,34.5147,-18.8398,-9.1384,circular_motion
2399100,1.1105,-0.0842,-0.186,30.4613,-16.8703,-12.7949,circular_motion
2399120,1.0786,-0.1121,-0.0793,33.4613,-10.794,-17.8942,circular_motion
2399140,1.0168,-0.0928,-0.1098,39.1636,-9.8856,-18.169,circular_motion
2399160,1.0283,-0.074,-0.2326,36.8277,-10.7405,-16.9705,circular_motion
2399180,1.0476,-0.0691,-0.3327,26.7895,-10.9314,-17.5659,circular_motion
2399200,0.9711,-0.0964,-0.2995,14.5223,-13.8703,-19.7338,circular_motion
2399220,0.9201,-0.0867,-0.1933,9.0262,-21.3512,-13.3445,circular_motion
2399240,1.0058,-0.0984,-0.1333,10.3773,-25.3207,-5.23,circular_motion
2399260,1.144,-0.0964,-0.1574,14.7437,-19.5802,-7.4667,circular_motion
2399280,1.0954,-0.0918,-0.2351,13.217,-14.3817,-16.0468,circular_motion
2399300,0.989,-0.0693,-0.2531,6.8353,-15.9466,-13.8407,circular_motion
2399320,1.0153,-0.0737,-0.2238,2.1636,-20.9543,-9.3598,circular_motion
2399340,1.1149,-0.0764,-0.2214,-1.0425,-20.2978,-9.3903,circular_motion
2399360,1.132,-0.0759,-0.2021,-4.1952,-13.5268,-15.0316,circular_motion
2399380,1.0832,-0.0723,-0.1879,-4.928,-8.8703,-18.9934,circular_motion
