timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2162264,0.3449,0.1189,1.4615,47.6521,-11.3130,30.4112,shake
2162284,0.7456,0.0952,0.8160,89.5834,-4.6947,48.1669,shake
2162304,0.8806,0.0278,-0.2285,102.0949,11.5419,61.7394,shake
2162324,1.1699,-0.0173,-1.1298,83.0262,-1.6718,68.0295,shake
2162344,1.7192,-0.0120,-1.9123,30.2704,-10.4733,46.0448,shake
2162364,1.9577,0.0147,-1.9123,-52.6303,-16.1604,-18.1155,shake
2162384,1.5910,-0.0308,-1.0070,-102.1494,-7.2062,-71.9705,shake
2162404,0.9323,-0.0869,0.0799,-121.4166,5.1068,-93.2529,shake
2162424,0.2753,0.0405,1.4683,-87.1952,10.6641,-63.8484,shake
2162444,0.0773,0.1492,1.9429,-5.9586,17.2671,-4.0545,shake
2162464,0.4228,0.1355,1.3963,59.8353,5.0152,46.4265,shake
2162484,0.7043,0.0774,0.7293,94.2475,10.6717,66.2585,shake
2162504,1.0932,0.0591,-0.1687,102.7284,4.3511,74.1059,shake
2162524,1.4956,-0.0254,-1.0107,81.0185,-19.9695,56.0219,shake
